,Admin,State,Lat,Longt,Population,Date,Deaths
3028,Carroll,Virginia,36.73066666,-80.73455942,29791,2020-09-23,23
3029,Charles City,Virginia,37.35358063,-77.05634116,6963,2020-09-23,5
3030,Charlotte,Virginia,37.01909701,-78.66314092,11880,2020-09-23,0
3031,Charlottesville,Virginia,38.03527919,-78.48569588,47266,2020-09-23,28
3032,Chesapeake,Virginia,36.67670048,-76.30545744,244835,2020-09-23,70
3033,Chesterfield,Virginia,37.37373208,-77.58680140000001,352802,2020-09-23,94
3034,Clarke,Virginia,39.11271747,-77.99199425,14619,2020-09-23,0
3035,Colonial Heights,Virginia,37.26420587,-77.39609676,17370,2020-09-23,25
3036,Covington,Virginia,37.7824656,-79.98631446,5538,2020-09-23,0
3037,Craig,Virginia,37.48133648,-80.21072274,5131,2020-09-23,0
3038,Culpeper,Virginia,38.48199985,-77.95630870000001,52605,2020-09-23,16
3039,Cumberland,Virginia,37.51328851,-78.24398086,9932,2020-09-23,2
3040,Danville,Virginia,36.58022376,-79.40395668,40044,2020-09-23,26
3041,Dickenson,Virginia,37.12560977,-82.35124171,14318,2020-09-23,1
3042,Dinwiddie,Virginia,37.07544585,-77.63451754,28544,2020-09-23,11
3043,Emporia,Virginia,36.69455571,-77.53406129,5346,2020-09-23,26
3044,Essex,Virginia,37.93357639,-76.94230311,10953,2020-09-23,2
3045,Fairfax,Virginia,38.83677558,-77.27565836,1147532,2020-09-23,583
3046,Fairfax City,Virginia,38.85157547,-77.29779640000001,24019,2020-09-23,7
3047,Falls Church,Virginia,38.88485255,-77.17560759,14617,2020-09-23,6
3048,Fauquier,Virginia,38.73564842,-77.80647472,71222,2020-09-23,25
3049,Floyd,Virginia,36.9302126,-80.36738849,15749,2020-09-23,8
3050,Fluvanna,Virginia,37.84157909,-78.27715475,27270,2020-09-23,9
3051,Franklin,Virginia,36.99536167,-79.88023649,56042,2020-09-23,3
3052,Franklin City,Virginia,36.6831435,-76.93859681,7967,2020-09-23,9
3053,Frederick,Virginia,39.20172582,-78.25974949,89313,2020-09-23,13
3054,Fredericksburg,Virginia,38.2977863,-77.4922454,29036,2020-09-23,5
3055,Galax,Virginia,36.66601852,-80.91703124,6347,2020-09-23,30
3056,Giles,Virginia,37.31234791,-80.70636931,16720,2020-09-23,0
3057,Gloucester,Virginia,37.40809042,-76.53524337,37348,2020-09-23,2
3058,Goochland,Virginia,37.71714806,-77.90381514,23753,2020-09-23,7
3059,Grayson,Virginia,36.65677234,-81.23215889,15550,2020-09-23,10
3060,Greene,Virginia,38.29545894,-78.46525378,19819,2020-09-23,3
3061,Greensville,Virginia,36.67878901,-77.56351439,11336,2020-09-23,11
3062,Halifax,Virginia,36.76654925,-78.93512622,33911,2020-09-23,6
3063,Hampton,Virginia,37.03513786,-76.35879121,134510,2020-09-23,24
3064,Hanover,Virginia,37.7583355,-77.49464673,107766,2020-09-23,36
3065,Harrisonburg,Virginia,38.43542574,-78.87536254,53016,2020-09-23,34
3066,Henrico,Virginia,37.53460572,-77.39326555,330818,2020-09-23,211
3067,Henry,Virginia,36.68542395,-79.87634026,50557,2020-09-23,20
3068,Highland,Virginia,38.35799465,-79.56124594,2190,2020-09-23,0
3069,Hopewell,Virginia,37.29186313,-77.29754684,22529,2020-09-23,7
3070,Isle of Wight,Virginia,36.90579348,-76.70842863,37109,2020-09-23,18
3071,James City,Virginia,37.31156958,-76.76950618,76523,2020-09-23,20
3072,King George,Virginia,38.26818502,-77.15852768,26836,2020-09-23,4
3073,King William,Virginia,37.70965316,-77.09384941,17148,2020-09-23,2
3074,King and Queen,Virginia,37.71044922,-76.88689628,7025,2020-09-23,1
3075,Lancaster,Virginia,37.71889653,-76.46400482,10603,2020-09-23,0
3076,Lee,Virginia,36.70586667,-83.12606515,23423,2020-09-23,7
3077,Lexington,Virginia,37.78258621,-79.44262866,7446,2020-09-23,1
3078,Loudoun,Virginia,39.08990083,-77.63481877,413538,2020-09-23,123
3079,Louisa,Virginia,37.97850256,-77.96274807,37591,2020-09-23,6
3080,Lunenburg,Virginia,36.94618528,-78.24133319,12196,2020-09-23,3
3081,Lynchburg,Virginia,37.40021399,-79.19888138,82168,2020-09-23,12
3082,Madison,Virginia,38.41531222,-78.28220331,13261,2020-09-23,3
3083,Manassas,Virginia,38.7464321,-77.48509905,41085,2020-09-23,25
3084,Manassas Park,Virginia,38.77058531,-77.44399307,17478,2020-09-23,7
3085,Martinsville,Virginia,36.68212094,-79.86352771,12554,2020-09-23,15
3086,Mathews,Virginia,37.44164146,-76.34098896,8834,2020-09-23,0
3087,Mecklenburg,Virginia,36.67882005,-78.36131056,30587,2020-09-23,33
3088,Middlesex,Virginia,37.63191998,-76.55064617,10582,2020-09-23,10
3089,Montgomery,Virginia,37.17746986,-80.37868691,98535,2020-09-23,4
3090,Nelson,Virginia,37.78790447,-78.88498513,14930,2020-09-23,2
3091,New Kent,Virginia,37.50694406,-76.99828634,23091,2020-09-23,2
3092,Newport News,Virginia,37.08166899,-76.51754109,179225,2020-09-23,37
3093,Norfolk,Virginia,36.89934014,-76.26420872,242742,2020-09-23,75
3094,Northampton,Virginia,37.34062933,-75.87751591,11710,2020-09-23,31
3095,Northumberland,Virginia,37.89202088,-76.41949732,12095,2020-09-23,6
3096,Norton,Virginia,36.93357076,-82.62750411,3981,2020-09-23,0
3097,Nottoway,Virginia,37.1435975,-78.05065922,15232,2020-09-23,17
3098,Orange,Virginia,38.24530219,-78.01560400000001,37051,2020-09-23,4
3099,Out of VA,Virginia,0.0,0.0,0,2020-09-23,0
3100,Page,Virginia,38.61807452,-78.48797204,23902,2020-09-23,29
3101,Patrick,Virginia,36.680163799999995,-80.2865648,17608,2020-09-23,24
3102,Petersburg,Virginia,37.20530399,-77.39368102,31346,2020-09-23,29
3103,Pittsylvania,Virginia,36.81980341,-79.39731264,60354,2020-09-23,9
3104,Poquoson,Virginia,37.14259351,-76.35798148,12271,2020-09-23,2
3105,Portsmouth,Virginia,36.85914825,-76.35971629,94398,2020-09-23,58
3106,Powhatan,Virginia,37.55016038,-77.91267882,29652,2020-09-23,5
3107,Prince Edward,Virginia,37.22554789,-78.43597949,22802,2020-09-23,12
3108,Prince George,Virginia,37.18497668,-77.22922187,38353,2020-09-23,5
3109,Prince William,Virginia,38.70916224,-77.48713689,470335,2020-09-23,201
3110,Pulaski,Virginia,37.06474963,-80.71229738,34027,2020-09-23,5
3111,Radford,Virginia,37.12222899,-80.56027320000001,18249,2020-09-23,1
3112,Rappahannock,Virginia,38.68295619,-78.15826963,7370,2020-09-23,2
3113,Richmond,Virginia,37.937575,-76.72920628,9023,2020-09-23,4
3114,Richmond City,Virginia,37.53255773,-77.47966921,230436,2020-09-23,60
3115,Roanoke,Virginia,37.26865804,-80.06396753,94186,2020-09-23,7
3116,Roanoke City,Virginia,37.27791025,-79.96189766,99143,2020-09-23,23
3117,Rockbridge,Virginia,37.81204314,-79.44605905,22573,2020-09-23,2
3118,Rockingham,Virginia,38.51006137,-78.87260325,81948,2020-09-23,21
3119,Russell,Virginia,36.930283200000005,-82.10095486,26586,2020-09-23,5
3120,Salem,Virginia,37.2836193,-80.06219455,25301,2020-09-23,4
3121,Scott,Virginia,36.71466456,-82.60171704,21566,2020-09-23,4
3122,Shenandoah,Virginia,38.85905135,-78.56813762,43616,2020-09-23,58
3123,Smyth,Virginia,36.84455636,-81.53344948,30104,2020-09-23,8
3124,Southampton,Virginia,36.72231125,-77.10642712,17631,2020-09-23,22
3125,Spotsylvania,Virginia,38.18574462,-77.655399,136215,2020-09-23,43
3126,Stafford,Virginia,38.41758738,-77.45917053,152882,2020-09-23,17
3127,Staunton,Virginia,38.15965544,-79.05979937,24932,2020-09-23,0
3128,Suffolk,Virginia,36.70155394,-76.63603554,92108,2020-09-23,72
3129,Surry,Virginia,37.11781893,-76.88450012,6422,2020-09-23,3
3130,Sussex,Virginia,36.92432914,-77.25791182,11159,2020-09-23,10
3131,Tazewell,Virginia,37.12191123,-81.56685568,40595,2020-09-23,2
3132,Unassigned,Virginia,0.0,0.0,0,2020-09-23,0
3133,Virginia Beach,Virginia,36.73285734,-76.04566934,449974,2020-09-23,83
3134,Warren,Virginia,38.90847745,-78.20280433,40164,2020-09-23,6
3135,Washington,Virginia,36.72341572,-81.95666289,53740,2020-09-23,17
3136,Waynesboro,Virginia,38.06451466,-78.90293905,22630,2020-09-23,3
3137,Westmoreland,Virginia,38.11021557,-76.80213247,18015,2020-09-23,3
3138,Williamsburg,Virginia,37.28131268,-76.70905141,14954,2020-09-23,7
3139,Winchester,Virginia,39.17054517,-78.17325058,28078,2020-09-23,4
3140,Wise,Virginia,36.9746148,-82.62410519,37383,2020-09-23,8
3141,Wythe,Virginia,36.91582035,-81.07834059,28684,2020-09-23,4
3142,York,Virginia,37.24374789,-76.54412815,68280,2020-09-23,8
3143,Adams,Washington,46.98299757,-118.56017340000001,19983,2020-09-23,10
3144,Asotin,Washington,46.18894415,-117.2022851,22582,2020-09-23,2
3145,Benton,Washington,46.23946995,-119.51208340000001,204390,2020-09-23,130
3146,Chelan,Washington,47.87046092,-120.6173956,77200,2020-09-23,15
3147,Clallam,Washington,48.04754642,-123.92263190000001,77331,2020-09-23,1
3148,Clark,Washington,45.77568046,-122.48292040000001,488241,2020-09-23,62
3149,Columbia,Washington,46.29442881,-117.9051983,3985,2020-09-23,1
3150,Cowlitz,Washington,46.19074721,-122.6782231,110593,2020-09-23,6
3151,Douglas,Washington,47.7361335,-119.69293700000001,43429,2020-09-23,9
3152,Ferry,Washington,48.471143100000006,-118.5154041,7627,2020-09-23,0
3153,Franklin,Washington,46.53351425,-118.9018212,95222,2020-09-23,65
3154,Garfield,Washington,46.43197502,-117.54540320000001,2225,2020-09-23,0
3155,Grant,Washington,47.20753737,-119.4500749,97733,2020-09-23,20
3156,Grays Harbor,Washington,47.14003705,-123.7820567,75061,2020-09-23,6
3157,Island,Washington,48.14713305,-122.5216407,85141,2020-09-23,11
3158,Jefferson,Washington,47.75003077,-123.56097040000002,32221,2020-09-23,0
3159,King,Washington,47.49137892,-121.8346131,2252782,2020-09-23,759
3160,Kitsap,Washington,47.63479026,-122.6436061,271473,2020-09-23,13
3161,Kittitas,Washington,47.12521214,-120.67943899999999,47935,2020-09-23,22
3162,Klickitat,Washington,45.87325839,-120.7913598,22425,2020-09-23,3
3163,Lewis,Washington,46.57756476,-122.39257690000001,80707,2020-09-23,4
3164,Lincoln,Washington,47.57705241,-118.41943880000001,10939,2020-09-23,1
3165,Mason,Washington,47.35007586,-123.1863685,66768,2020-09-23,5
3166,Okanogan,Washington,48.54855019,-119.73872240000001,42243,2020-09-23,10
3167,Out of WA,Washington,0.0,0.0,0,2020-09-23,0
3168,Pacific,Washington,46.55418369,-123.7285716,22471,2020-09-23,3
3169,Pend Oreille,Washington,48.53234021,-117.2741804,13724,2020-09-23,0
3170,Pierce,Washington,47.03892768,-122.14059579999999,904980,2020-09-23,200
3171,San Juan,Washington,48.60182783,-122.96745,17582,2020-09-23,0
3172,Skagit,Washington,48.48171488,-121.766131,129205,2020-09-23,22
3173,Skamania,Washington,46.02408726,-121.91644029999999,12083,2020-09-23,1
3174,Snohomish,Washington,48.04615983,-121.7170703,822083,2020-09-23,211
3175,Spokane,Washington,47.62113146,-117.4046494,522798,2020-09-23,162
3176,Stevens,Washington,48.40035475,-117.8542701,45723,2020-09-23,2
3177,Thurston,Washington,46.9291895,-122.82906559999999,290536,2020-09-23,17
3178,Unassigned,Washington,0.0,0.0,0,2020-09-23,4
3179,Wahkiakum,Washington,46.29180039999999,-123.4250831,4488,2020-09-23,0
3180,Walla Walla,Washington,46.23040051,-118.4775539,60760,2020-09-23,5
3181,Whatcom,Washington,48.82227976,-121.74900179999999,229247,2020-09-23,42
3182,Whitman,Washington,46.90022523,-117.52417630000001,50104,2020-09-23,0
3183,Yakima,Washington,46.45738486,-120.73801259999999,250873,2020-09-23,257
3184,Barbour,West Virginia,39.1307219,-80.00350858,16441,2020-09-23,1
3185,Berkeley,West Virginia,39.46704621,-78.02414609,119171,2020-09-23,13
3186,Boone,West Virginia,38.01974191,-81.69888019,21457,2020-09-23,1
3187,Braxton,West Virginia,38.70036159,-80.72011184,13957,2020-09-23,0
3188,Brooke,West Virginia,40.27367263,-80.57915332,21939,2020-09-23,1
3189,Cabell,West Virginia,38.42424062,-82.23855912,91945,2020-09-23,10
3190,Calhoun,West Virginia,38.84315422,-81.11934872,7109,2020-09-23,0
3191,Clay,West Virginia,38.46231092,-81.07652217,8508,2020-09-23,2
3192,Doddridge,West Virginia,39.27057157,-80.70671527,8448,2020-09-23,0
3193,Fayette,West Virginia,38.02974928,-81.08286634,42406,2020-09-23,11
3194,Gilmer,West Virginia,38.9251277,-80.85952723,7823,2020-09-23,0
3195,Grant,West Virginia,39.10314817,-79.19440518,11568,2020-09-23,7
3196,Greenbrier,West Virginia,37.9463652,-80.45335881,34662,2020-09-23,3
3197,Hampshire,West Virginia,39.32103553,-78.60826476,23175,2020-09-23,1
3198,Hancock,West Virginia,40.51943859,-80.57461608,28810,2020-09-23,0
3199,Hardy,West Virginia,39.00683177,-78.85855301,13776,2020-09-23,1
3200,Harrison,West Virginia,39.2853852,-80.37919577,67256,2020-09-23,8
3201,Jackson,West Virginia,38.84263974,-81.68148753,28576,2020-09-23,23
3202,Jefferson,West Virginia,39.30776166,-77.86014147,57146,2020-09-23,4
3203,Kanawha,West Virginia,38.33860077,-81.52857054,178124,2020-09-23,72
3204,Lewis,West Virginia,38.9947249,-80.49988181,15907,2020-09-23,2
3205,Lincoln,West Virginia,38.172154,-82.07017953,20409,2020-09-23,2
3206,Logan,West Virginia,37.8299889,-81.93528571,32019,2020-09-23,39
3207,Marion,West Virginia,39.50984542,-80.24244659,56072,2020-09-23,3
3208,Marshall,West Virginia,39.86064362,-80.66591062,30531,2020-09-23,1
3209,Mason,West Virginia,38.77071799,-82.02524219,26516,2020-09-23,5
3210,McDowell,West Virginia,37.38002939,-81.65083669,17624,2020-09-23,1
3211,Mercer,West Virginia,37.40481169,-81.11023142,58758,2020-09-23,27
3212,Mineral,West Virginia,39.41561583,-78.94104895,26868,2020-09-23,4
3213,Mingo,West Virginia,37.73048351,-82.13338365,23424,2020-09-23,9
3214,Monongalia,West Virginia,39.63218457,-80.04766838,105612,2020-09-23,5
3215,Monroe,West Virginia,37.56274716,-80.54577965,13275,2020-09-23,7
3216,Morgan,West Virginia,39.55439028,-78.26311676,17884,2020-09-23,0
3217,Nicholas,West Virginia,38.29617706,-80.79759588,24496,2020-09-23,3
3218,Ohio,West Virginia,40.0955451,-80.62203992,41411,2020-09-23,6
3219,Out of WV,West Virginia,0.0,0.0,0,2020-09-23,0
3220,Pendleton,West Virginia,38.68314479,-79.35084086,6969,2020-09-23,1
3221,Pleasants,West Virginia,39.37091679,-81.16771771,7460,2020-09-23,2
3222,Pocahontas,West Virginia,38.32758728,-80.00993811,8247,2020-09-23,0
3223,Preston,West Virginia,39.46770987,-79.66712803,33432,2020-09-23,4
3224,Putnam,West Virginia,38.50782345,-81.9082131,56450,2020-09-23,5
3225,Raleigh,West Virginia,37.76936795,-81.2456041,73361,2020-09-23,8
3226,Randolph,West Virginia,38.769899,-79.87919615,28695,2020-09-23,2
3227,Ritchie,West Virginia,39.18094587,-81.06356878,9554,2020-09-23,0
3228,Roane,West Virginia,38.71622686,-81.35243568,13688,2020-09-23,2
3229,Summers,West Virginia,37.65390597,-80.86009693,12573,2020-09-23,0
3230,Taylor,West Virginia,39.33602617,-80.0421439,16695,2020-09-23,6
3231,Tucker,West Virginia,39.11240885,-79.57053576,6839,2020-09-23,0
3232,Tyler,West Virginia,39.46811972,-80.88772676,8591,2020-09-23,0
3233,Unassigned,West Virginia,0.0,0.0,0,2020-09-23,0
3234,Upshur,West Virginia,38.89285061,-80.23689136,24176,2020-09-23,0
3235,Wayne,West Virginia,38.14901357,-82.42287994,39402,2020-09-23,11
3236,Webster,West Virginia,38.49370949,-80.4202023,8114,2020-09-23,0
3237,Wetzel,West Virginia,39.6065771,-80.64016540000001,15065,2020-09-23,0
3238,Wirt,West Virginia,39.02775007,-81.37473928,5821,2020-09-23,0
3239,Wood,West Virginia,39.20967886,-81.5162836,83518,2020-09-23,6
3240,Wyoming,West Virginia,37.612327,-81.54511071,20394,2020-09-23,3
3241,Adams,Wisconsin,43.96974651,-89.76782777,20220,2020-09-23,4
3242,Ashland,Wisconsin,46.31956891,-90.67837132,15562,2020-09-23,2
3243,Barron,Wisconsin,45.42372701,-91.84833627,45244,2020-09-23,4
3244,Bayfield,Wisconsin,46.52868768,-91.19716729,15036,2020-09-23,1
3245,Brown,Wisconsin,44.452655299999996,-88.00411844,264542,2020-09-23,64
3246,Buffalo,Wisconsin,44.37835084,-91.75332578,13031,2020-09-23,2
3247,Burnett,Wisconsin,45.86303537,-92.36711412,15414,2020-09-23,3
3248,Calumet,Wisconsin,44.0816316,-88.21780273,50089,2020-09-23,4
3249,Chippewa,Wisconsin,45.06939744,-91.28068855,64658,2020-09-23,0
3250,Clark,Wisconsin,44.73483377,-90.61207486,34774,2020-09-23,8
3251,Columbia,Wisconsin,43.46492199,-89.33589004,57532,2020-09-23,2
3252,Crawford,Wisconsin,43.23870316,-90.93073686,16131,2020-09-23,0
3253,Dane,Wisconsin,43.06601594,-89.41733797,546695,2020-09-23,43
3254,Dodge,Wisconsin,43.41576662,-88.70928178,87839,2020-09-23,16
3255,Door,Wisconsin,44.95856458,-87.30002707,27668,2020-09-23,3
3256,Douglas,Wisconsin,46.43222285,-91.91595768,43150,2020-09-23,0
3257,Dunn,Wisconsin,44.94562799,-91.8962481,45368,2020-09-23,0
3258,Eau Claire,Wisconsin,44.726614,-91.28609183,104646,2020-09-23,6
3259,Florence,Wisconsin,45.84963535,-88.39804137,4295,2020-09-23,1
3260,Fond du Lac,Wisconsin,43.75354908,-88.48885325,103403,2020-09-23,15
3261,Forest,Wisconsin,45.66678019,-88.77084892,9004,2020-09-23,4
3262,Grant,Wisconsin,42.8671731,-90.7063218,51439,2020-09-23,19
3263,Green,Wisconsin,42.6794956,-89.60243287,36960,2020-09-23,2
3264,Green Lake,Wisconsin,43.80025981,-89.04679553,18913,2020-09-23,0
3265,Iowa,Wisconsin,43.00050278,-90.13469017,23678,2020-09-23,0
3266,Iron,Wisconsin,46.26302338,-90.24295041,5687,2020-09-23,1
3267,Jackson,Wisconsin,44.31864893,-90.80566792,20643,2020-09-23,1
3268,Jefferson,Wisconsin,43.02054068,-88.77529134,84769,2020-09-23,8
3269,Juneau,Wisconsin,43.92456975,-90.11120239,26687,2020-09-23,2
3270,Kenosha,Wisconsin,42.57639354,-88.04051686,169561,2020-09-23,68
3271,Kewaunee,Wisconsin,44.51727459,-87.61468386,20434,2020-09-23,2
3272,La Crosse,Wisconsin,43.90632465,-91.11451093,118016,2020-09-23,3
3273,Lafayette,Wisconsin,42.66005229,-90.1317729,16665,2020-09-23,0
3274,Langlade,Wisconsin,45.26271619,-89.07483625,19189,2020-09-23,2
3275,Lincoln,Wisconsin,45.33737523,-89.73411273,27593,2020-09-23,1
3276,Manitowoc,Wisconsin,44.11946801,-87.80928853,78981,2020-09-23,4
3277,Marathon,Wisconsin,44.89792533,-89.75863384,135692,2020-09-23,14
3278,Marinette,Wisconsin,45.38553432,-88.03324599999999,40350,2020-09-23,8
3279,Marquette,Wisconsin,43.81911946,-89.40073763,15574,2020-09-23,1
3280,Menominee,Wisconsin,45.00422544,-88.70950714,4556,2020-09-23,0
3281,Milwaukee,Wisconsin,43.00486062,-87.96733172,945726,2020-09-23,542
3282,Monroe,Wisconsin,43.94641218,-90.61881899999999,46253,2020-09-23,2
3283,Oconto,Wisconsin,45.02715345,-88.26807503,37930,2020-09-23,5
3284,Oneida,Wisconsin,45.70677897,-89.51944105,35595,2020-09-23,2
3285,Out of WI,Wisconsin,0.0,0.0,0,2020-09-23,0
3286,Outagamie,Wisconsin,44.41578887,-88.46565023,187885,2020-09-23,31
3287,Ozaukee,Wisconsin,43.38352225,-87.94625009,89221,2020-09-23,22
3288,Pepin,Wisconsin,44.58307413,-91.99949611,7287,2020-09-23,0
3289,Pierce,Wisconsin,44.71850291,-92.4224416,42754,2020-09-23,7
3290,Polk,Wisconsin,45.46130348,-92.44182875,43783,2020-09-23,2
3291,Portage,Wisconsin,44.47558711,-89.50152965,70772,2020-09-23,4
3292,Price,Wisconsin,45.68051754,-90.36098879999999,13351,2020-09-23,0
3293,Racine,Wisconsin,42.74753117,-88.05941254,196311,2020-09-23,98
3294,Richland,Wisconsin,43.3762778,-90.43012729,17252,2020-09-23,4
3295,Rock,Wisconsin,42.67151616,-89.07147900000001,163354,2020-09-23,32
3296,Rusk,Wisconsin,45.47498854,-91.1333012,14178,2020-09-23,1
3297,Sauk,Wisconsin,43.42574087,-89.94966132,64442,2020-09-23,4
3298,Sawyer,Wisconsin,45.87931905,-91.14504927,16558,2020-09-23,1
3299,Shawano,Wisconsin,44.78902246,-88.76443896,40899,2020-09-23,1
3300,Sheboygan,Wisconsin,43.72099677,-87.94579284,115340,2020-09-23,16
3301,St. Croix,Wisconsin,45.03437474,-92.45000068,90687,2020-09-23,9
3302,Taylor,Wisconsin,45.21179252,-90.5004405,20343,2020-09-23,4
3303,Trempealeau,Wisconsin,44.30360275,-91.35893614,29649,2020-09-23,2
3304,Unassigned,Wisconsin,0.0,0.0,0,2020-09-23,0
3305,Vernon,Wisconsin,43.59422667,-90.8324691,30822,2020-09-23,1
3306,Vilas,Wisconsin,46.05467334,-89.51719204,22195,2020-09-23,1
3307,Walworth,Wisconsin,42.66858202,-88.54163073,103868,2020-09-23,35
3308,Washburn,Wisconsin,45.89838588,-91.79050449,15720,2020-09-23,1
3309,Washington,Wisconsin,43.36863664,-88.22974712,136034,2020-09-23,34
3310,Waukesha,Wisconsin,43.01833055,-88.30431188,404198,2020-09-23,93
3311,Waupaca,Wisconsin,44.47068056,-88.96534501,50990,2020-09-23,21
3312,Waushara,Wisconsin,44.11324419,-89.24317107,24443,2020-09-23,2
3313,Winnebago,Wisconsin,44.06886922,-88.64477096,171907,2020-09-23,28
3314,Wood,Wisconsin,44.45537896,-90.04158336,72999,2020-09-23,5
3315,Albany,Wyoming,41.65498705,-105.72354150000001,38880,2020-09-23,0
3316,Big Horn,Wyoming,44.52405055,-107.9960365,11790,2020-09-23,2
3317,Campbell,Wyoming,44.24886082,-105.54744040000001,46341,2020-09-23,1
3318,Carbon,Wyoming,41.69357844,-106.9326084,14800,2020-09-23,2
3319,Converse,Wyoming,42.97272268,-105.5081848,13822,2020-09-23,0
3320,Crook,Wyoming,44.58855102,-104.56977049999999,7584,2020-09-23,0
3321,Fremont,Wyoming,43.04183996,-108.6296893,39261,2020-09-23,14
3322,Goshen,Wyoming,42.08798185,-104.3534743,13211,2020-09-23,2
3323,Hot Springs,Wyoming,43.71930657,-108.44231740000001,4413,2020-09-23,0
3324,Johnson,Wyoming,44.04057166,-106.58451740000001,8445,2020-09-23,1
3325,Laramie,Wyoming,41.307025200000005,-104.6887497,99500,2020-09-23,4
3326,Lincoln,Wyoming,42.26376367,-110.6563997,19830,2020-09-23,1
3327,Natrona,Wyoming,42.96180148,-106.79788500000001,79858,2020-09-23,4
3328,Niobrara,Wyoming,43.05607708,-104.47588959999999,2356,2020-09-23,0
3329,Out of WY,Wyoming,0.0,0.0,0,2020-09-23,0
3330,Park,Wyoming,44.52157546,-109.58528249999999,29194,2020-09-23,2
3331,Platte,Wyoming,42.13299116,-104.96633100000001,8393,2020-09-23,1
3332,Sheridan,Wyoming,44.79048913,-106.8862389,30485,2020-09-23,4
3333,Sublette,Wyoming,42.76558279,-109.91309220000001,9831,2020-09-23,1
3334,Sweetwater,Wyoming,41.65943896,-108.8827882,42343,2020-09-23,2
